BUA22CD,BUA22NM,BUA22NMW,BUA22NMG,RGN22CD,RGN22NM,WHOLE_PART,ObjectId
E63006784,East Budleigh,,,E12000009,South West,Whole,6819
E63006785,Launceston,,,E12000009,South West,Whole,6820
E63006786,Hale Common,,,E12000008,South East,Whole,6821
E63006787,Lympstone,,,E12000009,South West,Whole,6822
E63006788,Winford (Isle of Wight),,,E12000008,South East,Whole,6823
E63006789,Rookley,,,E12000008,South East,Whole,6824
E63006790,Delabole,,,E12000009,South West,Whole,6825
E63006791,Sandown,,,E12000008,South East,Whole,6826
E63006792,Withnoe,,,E12000009,South West,Whole,6827
E63006793,Camelford,,,E12000009,South West,Whole,6828
E63006794,Kenton,,,E12000009,South West,Whole,6829
E63006795,Brighstone,,,E12000008,South East,Whole,6830
E63006796,Osmington,,,E12000009,South West,Whole,6831
E63006797,Shorwell,,,E12000008,South East,Whole,6832
E63006798,Studland,,,E12000009,South West,Whole,6833
E63006799,Budleigh Salterton,,,E12000009,South West,Whole,6834
E63006800,Godshill (Isle of Wight),,,E12000008,South East,Whole,6835
E63006801,Exmouth,,,E12000009,South West,Whole,6836
E63006802,Starcross,,,E12000009,South West,Whole,6837
E63006803,Corfe Castle,,,E12000009,South West,Whole,6838
E63006804,Weymouth,,,E12000009,South West,Whole,6839
E63006805,Burngate,,,E12000009,South West,Whole,6840
E63006806,Shanklin,,,E12000008,South East,Whole,6841
E63006807,Lustleigh,,,E12000009,South West,Whole,6842
E63006808,Port Isaac,,,E12000009,South West,Whole,6843
E63006809,West Lulworth,,,E12000009,South West,Whole,6844
E63006810,St Teath,,,E12000009,South West,Whole,6845
E63006811,Lewannick,,,E12000009,South West,Whole,6846
E63006812,Chickerell,,,E12000009,South West,Whole,6847
E63006813,Cockwood,,,E12000009,South West,Whole,6848
E63006814,Harman's Cross,,,E12000009,South West,Whole,6849
E63006815,Wroxall,,,E12000008,South East,Whole,6850
E63006816,Mary Tavy,,,E12000009,South West,Whole,6851
E63006817,Chale Green,,,E12000008,South East,Whole,6852
E63006818,Swanage,,,E12000009,South West,Whole,6853
E63006819,Chudleigh,,,E12000009,South West,Whole,6854
E63006820,Langton Matravers,,,E12000009,South West,Whole,6855
E63006821,Dawlish Warren,,,E12000009,South West,Whole,6856
E63006822,Polzeath and Trebetherick,,,E12000009,South West,Whole,6857
E63006823,Whitwell (Isle of Wight),,,E12000008,South East,Whole,6858
E63006824,Bovey Tracey,,,E12000009,South West,Whole,6859
E63006825,Ventnor,,,E12000008,South East,Whole,6860
E63006826,Dawlish,,,E12000009,South West,Whole,6861
E63006827,Chudleigh Knighton,,,E12000009,South West,Whole,6862
E63006828,Worth Matravers,,,E12000009,South West,Whole,6863
E63006829,Haytor Vale,,,E12000009,South West,Whole,6864
E63006830,Lamerton,,,E12000009,South West,Whole,6865
E63006831,St Breward,,,E12000009,South West,Whole,6866
E63006832,St Tudy,,,E12000009,South West,Whole,6867
E63006833,Niton,,,E12000008,South East,Whole,6868
E63006834,Heathfield (Teignbridge),,,E12000009,South West,Whole,6869
E63006835,Rock (Cornwall),,,E12000009,South West,Whole,6870
E63006836,Trevone,,,E12000009,South West,Whole,6871
E63006837,Padstow,,,E12000009,South West,Whole,6872
E63006838,Holcombe (Teignbridge),,,E12000009,South West,Whole,6873
E63006839,Coldeast,,,E12000009,South West,Whole,6874
E63006840,Venterdon,,,E12000009,South West,Whole,6875
E63006841,Constantine Bay,,,E12000009,South West,Whole,6876
E63006842,Teignmouth,,,E12000009,South West,Whole,6877
E63006843,Teigngrace,,,E12000009,South West,Whole,6878
E63006844,Tavistock,,,E12000009,South West,Whole,6879
E63006845,Fortuneswell,,,E12000009,South West,Whole,6880
E63006846,Princetown,,,E12000009,South West,Whole,6881
E63006668,Raymond's Hill,,,E12000009,South West,Whole,6882
E63006866,East Ogwell,,,E12000009,South West,Whole,6883
E63006847,Bishopsteignton,,,E12000009,South West,Whole,6884
E63006848,St Merryn,,,E12000009,South West,Whole,6885
E63006849,Kingsteignton,,,E12000009,South West,Whole,6886
E63006850,St Mabyn,,,E12000009,South West,Whole,6887
E63006851,Downgate,,,E12000009,South West,Whole,6888
E63006852,Wadebridge,,,E12000009,South West,Whole,6889
E63006853,Grove (Dorset),,,E12000009,South West,Whole,6890
E63006854,Chilsworthy (Cornwall),,,E12000009,South West,Whole,6891
E63006855,Egloshayle,,,E12000009,South West,Whole,6892
E63006856,Shaldon,,,E12000009,South West,Whole,6893
E63006857,Weston (Dorset),,,E12000009,South West,Whole,6894
E63006858,Kelly Bray,,,E12000009,South West,Whole,6895
E63006859,St Ervan,,,E12000009,South West,Whole,6896
E63006860,Gunnislake and St Ann's Chapel,,,E12000009,South West,Whole,6897
E63006861,Newton Abbot,,,E12000009,South West,Whole,6898
E63006862,Stokeinteignhead,,,E12000009,South West,Whole,6899
E63006863,Harrowbarrow,,,E12000009,South West,Whole,6900
E63006864,Southwell (Dorset),,,E12000009,South West,Whole,6901
E63006865,Ashburton,,,E12000009,South West,Whole,6902
E63006916,Paignton,,,E12000009,South West,Whole,6903
E63006716,Lyme Regis,,,E12000009,South West,Whole,6904
E63007016,Gorran Haven,,,E12000009,South West,Whole,6905
E63006966,Yealmpton,,,E12000009,South West,Whole,6906
E63006967,Carey Park,,,E12000009,South West,Whole,6907
E63006968,Polperro,,,E12000009,South West,Whole,6908
E63006969,Kingswear,,,E12000009,South West,Whole,6909
E63006970,Dartmouth,,,E12000009,South West,Whole,6910
E63006971,Duporth,,,E12000009,South West,Whole,6911
E63006972,Polruan,,,E12000009,South West,Whole,6912
E63006973,Polgooth,,,E12000009,South West,Whole,6913
E63006974,Grampound Road,,,E12000009,South West,Whole,6914
E63006975,Cawsand and Kingsand,,,E12000009,South West,Whole,6915
E63006976,St Agnes,,,E12000009,South West,Whole,6916
E63006977,St Erme and Trispen,,,E12000009,South West,Whole,6917
E63006978,Sticker,,,E12000009,South West,Whole,6918
E63006979,Wembury,,,E12000009,South West,Whole,6919
E63006980,Heybrook Bay,,,E12000009,South West,Whole,6920
E63006981,Stoke Fleming,,,E12000009,South West,Whole,6921
E63006982,Loddiswell,,,E12000009,South West,Whole,6922
E63006983,Newton Ferrers,,,E12000009,South West,Whole,6923
E63006984,Grampound,,,E12000009,South West,Whole,6924
E63006985,Porthtowan,,,E12000009,South West,Whole,6925
E63007017,Carharrack,,,E12000009,South West,Whole,6926
E63006986,Probus,,,E12000009,South West,Whole,6927
E63006917,Bugle,,,E12000009,South West,Whole,6928
E63006717,Wootton (Isle of Wight),,,E12000008,South East,Whole,6929
E63006669,Corfe Mullen,,,E12000009,South West,Whole,6930
E63007018,Playing Place,,,E12000009,South West,Whole,6931
E63006987,Shortlanesend,,,E12000009,South West,Whole,6932
E63006867,Horrabridge,,,E12000009,South West,Whole,6933
E63006918,Saltash,,,E12000009,South West,Whole,6934
E63006718,Exeter,,,E12000009,South West,Whole,6935
E63006670,Beacon Hill,,,E12000009,South West,Whole,6936
E63007019,Penelewey,,,E12000009,South West,Whole,6937
E63006988,Aveton Gifford,,,E12000009,South West,Whole,6938
E63006868,Callington,,,E12000009,South West,Whole,6939
E63006919,"Indian Queens, Fraddon and St Columb Road",,,E12000009,South West,Whole,6940
E63006719,Tipton St John,,,E12000009,South West,Whole,6941
E63006671,Lymington,,,E12000008,South East,Whole,6942
E63007020,Frogpool,,,E12000009,South West,Whole,6943
E63006989,Noss Mayo,,,E12000009,South West,Whole,6944
E63006869,Pensilva,,,E12000009,South West,Whole,6945
E63006920,Luxulyan,,,E12000009,South West,Whole,6946
E63006672,Ashley (New Forest),,,E12000008,South East,Whole,6947
E63006720,Poole,,,E12000009,South West,Whole,6948
E63006673,Ottery St Mary,,,E12000009,South West,Whole,6949
E63007021,St Ives (Cornwall),,,E12000009,South West,Whole,6950
E63006721,Ryde,,,E12000008,South East,Whole,6951
E63006674,Okehampton,,,E12000009,South West,Whole,6952
E63006921,Cubert,,,E12000009,South West,Whole,6953
E63006870,Clampits,,,E12000009,South West,Whole,6954
E63006990,Mount Hawke,,,E12000009,South West,Whole,6955
E63006922,St Dennis,,,E12000009,South West,Whole,6956
E63006991,Strete,,,E12000009,South West,Whole,6957
E63006871,Darite,,,E12000009,South West,Whole,6958
E63006923,Whitemoor,,,E12000009,South West,Whole,6959
E63007022,Camborne,,,E12000009,South West,Whole,6960
E63006992,Tresillian,,,E12000009,South West,Whole,6961
E63006872,Denbury,,,E12000009,South West,Whole,6962
E63006675,Whitchurch Canonicorum,,,E12000009,South West,Whole,6963
E63006722,Sidbury,,,E12000009,South West,Whole,6964
E63006924,Stoke Gabriel,,,E12000009,South West,Whole,6965
E63007023,Carnon Downs and Devoran,,,E12000009,South West,Whole,6966
E63006993,Blackwater (Cornwall),,,E12000009,South West,Whole,6967
E63006873,Abbotskerswell,,,E12000009,South West,Whole,6968
E63006676,Lytchett Matravers,,,E12000009,South West,Whole,6969
E63006723,Keyhaven,,,E12000008,South East,Whole,6970
E63006925,St Germans,,,E12000009,South West,Whole,6971
E63007024,Lanner,,,E12000009,South West,Whole,6972
E63006994,Cambrose,,,E12000009,South West,Whole,6973
E63006874,Calstock,,,E12000009,South West,Whole,6974
E63006677,West Clyst,,,E12000009,South West,Whole,6975
E63006724,Pondwell,,,E12000008,South East,Whole,6976
E63006926,Plymouth,,,E12000009,South West,Whole,6977
E63007025,Perranwell Station,,,E12000009,South West,Whole,6978
E63006995,Portreath,,,E12000009,South West,Whole,6979
E63006875,St Eval,,,E12000009,South West,Whole,6980
E63006678,New Milton,,,E12000008,South East,Whole,6981
E63006725,"Stinsford, Lower Bockhampton and Kingston Maurward",,,E12000009,South West,Whole,6982
E63006927,Lerryn,,,E12000009,South West,Whole,6983
E63007026,Inner Hope,,,E12000009,South West,Whole,6984
E63006996,Slapton (South Hams),,,E12000009,South West,Whole,6985
E63006876,Dousland,,,E12000009,South West,Whole,6986
E63006679,East Cowes,,,E12000008,South East,Whole,6987
E63006726,Seaview and Nettlestone,,,E12000008,South East,Whole,6988
E63006928,Stenalees,,,E12000009,South West,Whole,6989
E63007027,Malborough,,,E12000009,South West,Whole,6990
E63006997,Tregony,,,E12000009,South West,Whole,6991
E63006877,Buckland Monachorum,,,E12000009,South West,Whole,6992
E63006680,Hordle,,,E12000008,South East,Whole,6993
E63006727,Farringdon,,,E12000009,South West,Whole,6994
E63006929,Bittaford,,,E12000009,South West,Whole,6995
E63007028,Connor Downs,,,E12000009,South West,Whole,6996
E63006998,Truro,,,E12000009,South West,Whole,6997
E63006878,St Cleer,,,E12000009,South West,Whole,6998
E63006681,Cowes,,,E12000008,South East,Whole,6999
E63006728,Axmouth,,,E12000009,South West,Whole,7000
E63006930,Penwithick,,,E12000009,South West,Whole,7001
E63007029,Perranarworthal,,,E12000009,South West,Whole,7002
E63006729,Holton Heath,,,E12000009,South West,Whole,7003
E63006682,Charlton Down,,,E12000009,South West,Whole,7004
E63006879,Tremar,,,E12000009,South West,Whole,7005
E63006999,Mevagissey,,,E12000009,South West,Whole,7006
E63006931,St Newlyn East,,,E12000009,South West,Whole,7007
E63006932,Ivybridge,,,E12000009,South West,Whole,7008
E63006933,Summercourt,,,E12000009,South West,Whole,7009
E63006934,Lee Mill,,,E12000009,South West,Whole,7010
E63006935,Nanpean,,,E12000009,South West,Whole,7011
E63006936,Brixham,,,E12000009,South West,Whole,7012
E63006937,Torpoint,,,E12000009,South West,Whole,7013
E63006938,Pelynt,,,E12000009,South West,Whole,7014
E63006939,Tywardreath Highway,,,E12000009,South West,Whole,7015
E63006940,Dittisham,,,E12000009,South West,Whole,7016
E63006941,Tregrehan Mills,,,E12000009,South West,Whole,7017
E63006942,Foxhole,,,E12000009,South West,Whole,7018
E63006943,Trethosa,,,E12000009,South West,Whole,7019
E63006944,Downderry,,,E12000009,South West,Whole,7020
E63006945,Perranporth,,,E12000009,South West,Whole,7021
E63006946,Tywardreath,,,E12000009,South West,Whole,7022
E63006947,Sherford,,,E12000009,South West,Whole,7023
E63006948,St Blazey,,,E12000009,South West,Whole,7024
E63006949,Goonhavern,,,E12000009,South West,Whole,7025
E63006950,Looe,,,E12000009,South West,Whole,7026
E63006951,St Stephen,,,E12000009,South West,Whole,7027
E63006952,Bolingey,,,E12000009,South West,Whole,7028
E63006953,Polkerris,,,E12000009,South West,Whole,7029
E63006954,Lanjeth,,,E12000009,South West,Whole,7030
E63006955,Ermington,,,E12000009,South West,Whole,7031
E63006956,St Austell,,,E12000009,South West,Whole,7032
E63006957,Par,,,E12000009,South West,Whole,7033
E63006958,Trewoon,,,E12000009,South West,Whole,7034
E63006959,Millbrook,,,E12000009,South West,Whole,7035
E63006960,Trevellas,,,E12000009,South West,Whole,7036
E63006961,Brixton,,,E12000009,South West,Whole,7037
E63006962,Carlyon Bay,,,E12000009,South West,Whole,7038
E63006963,Blackawton,,,E12000009,South West,Whole,7039
E63006964,Modbury,,,E12000009,South West,Whole,7040
E63006965,Fowey,,,E12000009,South West,Whole,7041
E63007030,Salcombe,,,E12000009,South West,Whole,7042
E63007031,Penpol,,,E12000009,South West,Whole,7043
E63007032,Four Lanes,,,E12000009,South West,Whole,7044
E63007033,Feock,,,E12000009,South West,Whole,7045
E63007034,Barripper and Penponds,,,E12000009,South West,Whole,7046
E63007035,Carbis Bay,,,E12000009,South West,Whole,7047
E63007036,The Towans,,,E12000009,South West,Whole,7048
E63007037,Troon (Cornwall),,,E12000009,South West,Whole,7049
E63007038,Hayle,,,E12000009,South West,Whole,7050
E63007039,Ponsanooth,,,E12000009,South West,Whole,7051
E63007040,Harcourt,,,E12000009,South West,Whole,7052
E63007041,Lelant,,,E12000009,South West,Whole,7053
E63007042,Stithians,,,E12000009,South West,Whole,7054
E63007043,Reawla,,,E12000009,South West,Whole,7055
E63007044,Mylor Bridge,,,E12000009,South West,Whole,7056
E63007045,Rose-an-Grouse,,,E12000009,South West,Whole,7057
E63007046,Praze-an-Beeble,,,E12000009,South West,Whole,7058
E63007047,Canon's Town,,,E12000009,South West,Whole,7059
E63007048,Portscatho,,,E12000009,South West,Whole,7060
E63007049,St Erth,,,E12000009,South West,Whole,7061
E63007050,Leedstown,,,E12000009,South West,Whole,7062
E63007051,Penryn,,,E12000009,South West,Whole,7063
E63007052,Pendeen,,,E12000009,South West,Whole,7064
E63007053,Mabe Burnthouse,,,E12000009,South West,Whole,7065
E63007054,Flushing,,,E12000009,South West,Whole,7066
E63007055,Crowlas,,,E12000009,South West,Whole,7067
E63007056,St Mawes,,,E12000009,South West,Whole,7068
E63007057,Falmouth,,,E12000009,South West,Whole,7069
E63007058,Budock Water,,,E12000009,South West,Whole,7070
E63007059,Madron,,,E12000009,South West,Whole,7071
E63007060,Longrock,,,E12000009,South West,Whole,7072
E63007061,Godolphin Cross,,,E12000009,South West,Whole,7073
E63007062,St Just,,,E12000009,South West,Whole,7074
E63007063,Marazion,,,E12000009,South West,Whole,7075
E63007064,Goldsithney,,,E12000009,South West,Whole,7076
E63007065,Penzance,,,E12000009,South West,Whole,7077
E63007000,Threemilestone,,,E12000009,South West,Whole,7078
E63006730,Clyst St Mary,,,E12000009,South West,Whole,7079
E63006683,Bere Regis,,,E12000009,South West,Whole,7080
E63006880,Crapstone,,,E12000009,South West,Whole,7081
E63006731,Boscastle,,,E12000009,South West,Whole,7082
E63006732,Seaton (East Devon),,,E12000009,South West,Whole,7083
E63006733,Litton Cheney,,,E12000009,South West,Whole,7084
E63006734,Ide,,,E12000009,South West,Whole,7085
E63006735,Havenstreet,,,E12000008,South East,Whole,7086
E63006736,Dorchester (Dorset),,,E12000009,South West,Whole,7087
E63006737,Sandford (Dorset),,,E12000009,South West,Whole,7088
E63006738,Bouldnor,,,E12000008,South East,Whole,7089
E63006739,Burton Bradstock,,,E12000009,South West,Whole,7090
E63006740,Yarmouth,,,E12000008,South East,Whole,7091
E63006741,Woodbury Salterton,,,E12000009,South West,Whole,7092
E63006742,Newton Poppleford,,,E12000009,South West,Whole,7093
E63006743,Norton (Isle of Wight),,,E12000008,South East,Whole,7094
E63006744,Newport (Isle of Wight),,,E12000008,South East,Whole,7095
E63006745,Beer,,,E12000009,South West,Whole,7096
E63006746,Shalfleet,,,E12000008,South East,Whole,7097
E63006747,St Helens (Isle of Wight),,,E12000008,South East,Whole,7098
E63006748,Topsham,,,E12000009,South West,Whole,7099
E63006749,Winterborne St Martin,,,E12000009,South West,Whole,7100
E63006750,Sidmouth,,,E12000009,South West,Whole,7101
E63006751,Tintagel,,,E12000009,South West,Whole,7102
E63006752,Crossways,,,E12000009,South West,Whole,7103
E63006753,Wool,,,E12000009,South West,Whole,7104
E63006754,Ebford,,,E12000009,South West,Whole,7105
E63006755,Wareham,,,E12000009,South West,Whole,7106
E63006756,Bembridge,,,E12000008,South East,Whole,7107
E63006757,Exminster,,,E12000009,South West,Whole,7108
E63006758,Chagford,,,E12000009,South West,Whole,7109
E63006759,West Knighton,,,E12000009,South West,Whole,7110
E63006760,Woodbury,,,E12000009,South West,Whole,7111
E63006761,Brading,,,E12000008,South East,Whole,7112
E63006762,Freshwater and Totland,,,E12000008,South East,Whole,7113
E63006763,Hillway,,,E12000008,South East,Whole,7114
E63006764,Colaton Raleigh,,,E12000009,South West,Whole,7115
E63006765,Broadmayne,,,E12000009,South West,Whole,7116
E63006684,Musbury,,,E12000009,South West,Whole,7117
E63006685,Allercombe,,,E12000009,South West,Whole,7118
E63006686,Tolpuddle,,,E12000009,South West,Whole,7119
E63006687,Bradpole,,,E12000009,South West,Whole,7120
E63006688,Puddletown,,,E12000009,South West,Whole,7121
E63006689,Morcombelake,,,E12000009,South West,Whole,7122
E63006690,Loders,,,E12000009,South West,Whole,7123
E63006691,Cranbrook (East Devon),,,E12000009,South West,Whole,7124
E63006692,Everton (New Forest),,,E12000008,South East,Whole,7125
E63006693,Tedburn St Mary,,,E12000009,South West,Whole,7126
E63006694,Clyst Honiton,,,E12000009,South West,Whole,7127
E63006695,Colyton,,,E12000009,South West,Whole,7128
E63006696,"Christchurch (Bournemouth, Christchurch and Poole)",,,E12000008,South East,Part,7129
E63006696,"Christchurch (Bournemouth, Christchurch and Poole)",,,E12000009,South West,Part,7130
E63006697,Barton on Sea,,,E12000008,South East,Part,7131
E63006697,Barton on Sea,,,E12000009,South West,Part,7132
E63006698,Cheriton Bishop,,,E12000009,South West,Whole,7133
E63006699,Bournemouth,,,E12000009,South West,Whole,7134
E63006700,Selsey,,,E12000008,South East,Whole,7135
E63006701,Charmouth,,,E12000009,South West,Whole,7136
